DateString,SampleDate,Standard,YearValue,SampleWeek,75_95_TaxaID,Density,TotalBiovolume,NumberStations,Division
19810803,03-Aug-81,yes,1981,32,601,1662.4,332488.0,5,Cryptophyta
19810803,03-Aug-81,yes,1981,32,602,76.7,191800.0,5,Cryptophyta
19810803,03-Aug-81,yes,1981,32,701,222.4,56934.4,5,Cyanophyta
19810803,03-Aug-81,yes,1981,32,702,611.6,156569.6,5,Cyanophyta
19810803,03-Aug-81,yes,1981,32,703,657.3,168263.7,5,Cyanophyta
19810803,03-Aug-81,yes,1981,32,704,2162.8,233586.7,5,Cyanophyta
19810803,03-Aug-81,yes,1981,32,710,107.0,21408.0,5,Cyanophyta
19810803,03-Aug-81,yes,1981,32,712,10202.6,244862.4,5,Cyanophyta
19810803,03-Aug-81,yes,1981,32,713,320.4,16020.0,5,Cyanophyta
19810803,03-Aug-81,yes,1981,32,715,0.3,4864.0,5,Cyanophyta
19810810,10-Aug-81,yes,1981,33,101,635.7,43229.0,5,Chlorophyta
19810810,10-Aug-81,yes,1981,33,103,72.3,2168.4,5,Chlorophyta
19810810,10-Aug-81,yes,1981,33,104,111.2,3336.0,5,Chlorophyta
19810810,10-Aug-81,yes,1981,33,106,29.4,11744.0,5,Chlorophyta
19810810,10-Aug-81,yes,1981,33,107,33.4,4937.3,5,Chlorophyta
19810810,10-Aug-81,yes,1981,33,110,13.9,41760.0,5,Chlorophyta
19810810,10-Aug-81,yes,1981,33,116,4.2,2520.0,5,Chlorophyta
19810810,10-Aug-81,yes,1981,33,117,12.5,37560.0,5,Chlorophyta
19810810,10-Aug-81,yes,1981,33,120,7.0,3020.6,5,Chlorophyta
19810810,10-Aug-81,yes,1981,33,122,61.2,4587.0,5,Chlorophyta
19810810,10-Aug-81,yes,1981,33,123,11.1,834.0,5,Chlorophyta
19810810,10-Aug-81,yes,1981,33,124,1.4,700.0,5,Chlorophyta
19810810,10-Aug-81,yes,1981,33,125,12.6,126000.0,5,Chlorophyta
19810810,10-Aug-81,yes,1981,33,127,49.0,34300.0,5,Chlorophyta
19810810,10-Aug-81,yes,1981,33,128,5.6,22240.0,5,Chlorophyta
19810810,10-Aug-81,yes,1981,33,129,1.4,485.8,5,Chlorophyta
19810810,10-Aug-81,yes,1981,33,130,8.4,3259.2,5,Chlorophyta
19810810,10-Aug-81,yes,1981,33,131,5.6,2157.3,5,Chlorophyta
19810810,10-Aug-81,yes,1981,33,137,172.4,5172.0,5,Chlorophyta
19810810,10-Aug-81,yes,1981,33,138,33.4,1000.8,5,Chlorophyta
19810810,10-Aug-81,yes,1981,33,140,5.6,168.0,5,Chlorophyta
19810810,10-Aug-81,yes,1981,33,142,122.3,3669.6,5,Chlorophyta
19810810,10-Aug-81,yes,1981,33,143,45.9,1376.4,5,Chlorophyta
19810810,10-Aug-81,yes,1981,33,146,83.4,11676.0,5,Chlorophyta
19810810,10-Aug-81,yes,1981,33,150,11.1,222400.0,5,Chlorophyta
19810810,10-Aug-81,yes,1981,33,152,2.8,1374.8,5,Chlorophyta
19810810,10-Aug-81,yes,1981,33,202,89.0,4448.0,5,Chrysophyta
19810810,10-Aug-81,yes,1981,33,204,5.6,1390.0,5,Chrysophyta
19810810,10-Aug-81,yes,1981,33,208,5.6,23352.0,5,Chrysophyta
19810810,10-Aug-81,yes,1981,33,209,1.4,5880.0,5,Chrysophyta
19810810,10-Aug-81,yes,1981,33,210,433.7,65052.0,5,Chrysophyta
19810810,10-Aug-81,yes,1981,33,301,29.4,20580.0,5,Bacillariophyta
19810810,10-Aug-81,yes,1981,33,304,572.7,97355.6,5,Bacillariophyta
19810810,10-Aug-81,yes,1981,33,305,41.7,14602.0,5,Bacillariophyta
19810810,10-Aug-81,yes,1981,33,310,300.6,300640.0,5,Bacillariophyta
19810810,10-Aug-81,yes,1981,33,312,133.0,66500.0,5,Bacillariophyta
19810810,10-Aug-81,yes,1981,33,318,1490.9,2385408.0,5,Bacillariophyta
19810810,10-Aug-81,yes,1981,33,319,174.2,209088.0,5,Bacillariophyta
19810810,10-Aug-81,yes,1981,33,331,2.8,6160.0,5,Bacillariophyta
19810810,10-Aug-81,yes,1981,33,332,1.4,2100.0,5,Bacillariophyta
19810810,10-Aug-81,yes,1981,33,501,26.6,1995000.0,5,Pyrrhophyta
19810810,10-Aug-81,yes,1981,33,601,533.8,106752.0,5,Cryptophyta
19810810,10-Aug-81,yes,1981,33,602,86.3,215700.0,5,Cryptophyta
19810810,10-Aug-81,yes,1981,33,701,1579.0,404234.2,5,Cyanophyta
19810810,10-Aug-81,yes,1981,33,702,278.0,71168.0,5,Cyanophyta
19810810,10-Aug-81,yes,1981,33,703,1284.4,328796.2,5,Cyanophyta
19810810,10-Aug-81,yes,1981,33,704,778.4,84067.2,5,Cyanophyta
19810810,10-Aug-81,yes,1981,33,710,70.9,14184.0,5,Cyanophyta
19810810,10-Aug-81,yes,1981,33,712,7934.1,190418.9,5,Cyanophyta
19810810,10-Aug-81,yes,1981,33,714,645.0,9674.4,5,Cyanophyta
19810810,10-Aug-81,yes,1981,33,715,0.2,3200.0,5,Cyanophyta
19810818,18-Aug-81,yes,1981,34,101,132.5,9010.0,4,Chlorophyta
19810818,18-Aug-81,yes,1981,34,103,132.1,3961.5,4,Chlorophyta
19810818,18-Aug-81,yes,1981,34,104,173.8,5212.5,4,Chlorophyta
19810818,18-Aug-81,yes,1981,34,106,17.4,6960.0,4,Chlorophyta
19810818,18-Aug-81,yes,1981,34,109,8.7,8700.0,4,Chlorophyta
19810818,18-Aug-81,yes,1981,34,122,111.2,8340.0,4,Chlorophyta
19810818,18-Aug-81,yes,1981,34,123,13.9,1042.5,4,Chlorophyta
19810818,18-Aug-81,yes,1981,34,127,26.3,18375.0,4,Chlorophyta
19810818,18-Aug-81,yes,1981,34,130,7.0,2696.6,4,Chlorophyta
19810818,18-Aug-81,yes,1981,34,131,1.8,679.0,4,Chlorophyta
19810818,18-Aug-81,yes,1981,34,137,291.9,8757.0,4,Chlorophyta
19810818,18-Aug-81,yes,1981,34,138,27.8,834.0,4,Chlorophyta
19810818,18-Aug-81,yes,1981,34,142,83.5,2503.5,4,Chlorophyta
19810818,18-Aug-81,yes,1981,34,146,173.8,24325.0,4,Chlorophyta
19810818,18-Aug-81,yes,1981,34,150,13.9,278000.0,4,Chlorophyta
19810818,18-Aug-81,yes,1981,34,202,13.9,695.0,4,Chrysophyta
19810818,18-Aug-81,yes,1981,34,204,1.8,437.5,4,Chrysophyta
19810818,18-Aug-81,yes,1981,34,210,48.7,7297.5,4,Chrysophyta
19810818,18-Aug-81,yes,1981,34,301,5.3,3675.0,4,Bacillariophyta
19810818,18-Aug-81,yes,1981,34,304,146.0,24811.5,4,Bacillariophyta
19810818,18-Aug-81,yes,1981,34,305,7.0,2432.5,4,Bacillariophyta
19810818,18-Aug-81,yes,1981,34,310,539.0,539000.0,4,Bacillariophyta
19810818,18-Aug-81,yes,1981,34,312,314.9,157450.0,4,Bacillariophyta
19810818,18-Aug-81,yes,1981,34,318,2302.3,3683600.0,4,Bacillariophyta
19810818,18-Aug-81,yes,1981,34,319,55.6,66720.0,4,Bacillariophyta
19810818,18-Aug-81,yes,1981,34,331,12.2,26840.0,4,Bacillariophyta
19810818,18-Aug-81,yes,1981,34,336,1.8,1680.0,4,Bacillariophyta
19810818,18-Aug-81,yes,1981,34,401,1.8,3500.0,4,Euglenophyta
19810818,18-Aug-81,yes,1981,34,501,14.0,1050000.0,4,Pyrrhophyta
19810818,18-Aug-81,yes,1981,34,601,528.2,105640.0,4,Cryptophyta
19810818,18-Aug-81,yes,1981,34,602,29.8,74375.0,4,Cryptophyta
19810818,18-Aug-81,yes,1981,34,701,375.3,96076.8,4,Cyanophyta
19810818,18-Aug-81,yes,1981,34,702,868.8,222400.0,4,Cyanophyta
19810818,18-Aug-81,yes,1981,34,703,129.1,33036.8,4,Cyanophyta
19810818,18-Aug-81,yes,1981,34,704,424.0,45786.6,4,Cyanophyta
19810818,18-Aug-81,yes,1981,34,709,3.5,7000.0,4,Cyanophyta
19810818,18-Aug-81,yes,1981,34,710,36.5,7300.0,4,Cyanophyta
19810818,18-Aug-81,yes,1981,34,712,521.3,12510.0,4,Cyanophyta
19810818,18-Aug-81,yes,1981,34,714,1167.6,17514.0,4,Cyanophyta
19810818,18-Aug-81,yes,1981,34,715,0.1,1600.0,4,Cyanophyta
19810824,24-Aug-81,yes,1981,35,101,44.8,3046.4,5,Chlorophyta
19810824,24-Aug-81,yes,1981,35,103,33.4,1000.8,5,Chlorophyta
19810824,24-Aug-81,yes,1981,35,104,144.6,4336.8,5,Chlorophyta
19810824,24-Aug-81,yes,1981,35,106,50.1,20032.0,5,Chlorophyta
19810824,24-Aug-81,yes,1981,35,107,5.6,822.9,5,Chlorophyta
19810824,24-Aug-81,yes,1981,35,109,5.6,5560.0,5,Chlorophyta
19810824,24-Aug-81,yes,1981,35,121,27.8,2085.0,5,Chlorophyta
19810824,24-Aug-81,yes,1981,35,122,83.4,6255.0,5,Chlorophyta
19810824,24-Aug-81,yes,1981,35,127,34.9,24444.0,5,Chlorophyta
19810824,24-Aug-81,yes,1981,35,129,1.4,485.8,5,Chlorophyta
19810824,24-Aug-81,yes,1981,35,131,7.0,2700.5,5,Chlorophyta
19810824,24-Aug-81,yes,1981,35,137,161.2,4837.2,5,Chlorophyta
19810824,24-Aug-81,yes,1981,35,142,50.1,1502.4,5,Chlorophyta
19810824,24-Aug-81,yes,1981,35,143,11.1,333.6,5,Chlorophyta
19810824,24-Aug-81,yes,1981,35,146,255.8,35806.4,5,Chlorophyta
19810824,24-Aug-81,yes,1981,35,150,2.8,56000.0,5,Chlorophyta
19810824,24-Aug-81,yes,1981,35,151,5.6,834.0,5,Chlorophyta
19810824,24-Aug-81,yes,1981,35,153,5.6,278.0,5,Chlorophyta
19810824,24-Aug-81,yes,1981,35,202,33.4,1668.0,5,Chrysophyta
19810824,24-Aug-81,yes,1981,35,210,61.2,9174.0,5,Chrysophyta
19810824,24-Aug-81,yes,1981,35,301,2.8,1960.0,5,Bacillariophyta
19810824,24-Aug-81,yes,1981,35,304,94.5,16068.4,5,Bacillariophyta
19810824,24-Aug-81,yes,1981,35,310,158.2,158200.0,5,Bacillariophyta
19810824,24-Aug-81,yes,1981,35,312,159.6,79800.0,5,Bacillariophyta
19810824,24-Aug-81,yes,1981,35,318,548.8,878080.0,5,Bacillariophyta
19810824,24-Aug-81,yes,1981,35,319,28.0,33600.0,5,Bacillariophyta
19810824,24-Aug-81,yes,1981,35,331,13.9,30624.0,5,Bacillariophyta
19810824,24-Aug-81,yes,1981,35,601,1618.0,323592.0,5,Cryptophyta
19810824,24-Aug-81,yes,1981,35,602,54.6,136500.0,5,Cryptophyta
19810824,24-Aug-81,yes,1981,35,701,1401.1,358686.7,5,Cyanophyta
19810824,24-Aug-81,yes,1981,35,702,889.6,227737.6,5,Cyanophyta
19810824,24-Aug-81,yes,1981,35,703,197.0,50432.0,5,Cyanophyta
19810824,24-Aug-81,yes,1981,35,704,1139.8,123098.4,5,Cyanophyta
19810824,24-Aug-81,yes,1981,35,709,7.0,13920.0,5,Cyanophyta
19810824,24-Aug-81,yes,1981,35,710,29.2,5840.0,5,Cyanophyta
19810824,24-Aug-81,yes,1981,35,712,778.4,18681.6,5,Cyanophyta
19810824,24-Aug-81,yes,1981,35,714,7094.6,106418.4,5,Cyanophyta
19810824,24-Aug-81,yes,1981,35,715,0.1,2048.0,5,Cyanophyta
19810902,02-Sep-81,yes,1981,36,103,13.9,417.0,4,Chlorophyta
19810902,02-Sep-81,yes,1981,36,104,13.9,417.0,4,Chlorophyta
19810902,02-Sep-81,yes,1981,36,109,7.0,6950.0,4,Chlorophyta
19810902,02-Sep-81,yes,1981,36,121,34.8,2606.3,4,Chlorophyta
19810902,02-Sep-81,yes,1981,36,122,76.5,5733.8,4,Chlorophyta
19810902,02-Sep-81,yes,1981,36,127,14.0,9800.0,4,Chlorophyta
19810902,02-Sep-81,yes,1981,36,129,3.5,1214.5,4,Chlorophyta
19810902,02-Sep-81,yes,1981,36,130,3.5,1358.0,4,Chlorophyta
19810902,02-Sep-81,yes,1981,36,137,118.2,3546.0,4,Chlorophyta
19810902,02-Sep-81,yes,1981,36,138,27.8,834.0,4,Chlorophyta
19810902,02-Sep-81,yes,1981,36,140,7.0,210.0,4,Chlorophyta
19810902,02-Sep-81,yes,1981,36,143,41.7,1251.0,4,Chlorophyta
19810902,02-Sep-81,yes,1981,36,146,159.9,22379.0,4,Chlorophyta
19810902,02-Sep-81,yes,1981,36,153,7.0,347.5,4,Chlorophyta
19810902,02-Sep-81,yes,1981,36,202,41.7,2085.0,4,Chrysophyta
19810902,02-Sep-81,yes,1981,36,210,13.9,2085.0,4,Chrysophyta
19810902,02-Sep-81,yes,1981,36,301,12.3,8575.0,4,Bacillariophyta
19810902,02-Sep-81,yes,1981,36,304,62.6,10633.5,4,Bacillariophyta
19810902,02-Sep-81,yes,1981,36,310,35.0,35000.0,4,Bacillariophyta
19810902,02-Sep-81,yes,1981,36,312,454.6,227275.0,4,Bacillariophyta
19810902,02-Sep-81,yes,1981,36,318,168.0,268800.0,4,Bacillariophyta
19810902,02-Sep-81,yes,1981,36,331,8.8,19250.0,4,Bacillariophyta
19810902,02-Sep-81,yes,1981,36,601,382.3,76450.0,4,Cryptophyta
19810902,02-Sep-81,yes,1981,36,602,21.0,52500.0,4,Cryptophyta
19810902,02-Sep-81,yes,1981,36,702,556.0,142336.0,4,Cyanophyta
19810902,02-Sep-81,yes,1981,36,703,159.1,40716.8,4,Cyanophyta
19810902,02-Sep-81,yes,1981,36,704,1362.2,147117.6,4,Cyanophyta
19810902,02-Sep-81,yes,1981,36,709,1.8,3500.0,4,Cyanophyta
19810902,02-Sep-81,yes,1981,36,710,62.6,12510.0,4,Cyanophyta
19810902,02-Sep-81,yes,1981,36,712,713.0,17112.0,4,Cyanophyta
19810902,02-Sep-81,yes,1981,36,714,12009.6,180144.0,4,Cyanophyta
19810908,08-Sep-81,yes,1981,37,104,41.7,1251.0,4,Chlorophyta
19810908,08-Sep-81,yes,1981,37,107,7.0,1028.6,4,Chlorophyta
19810908,08-Sep-81,yes,1981,37,121,48.7,3648.8,4,Chlorophyta
19810908,08-Sep-81,yes,1981,37,122,111.2,8340.0,4,Chlorophyta
19810908,08-Sep-81,yes,1981,37,127,5.3,3675.0,4,Chlorophyta
19810908,08-Sep-81,yes,1981,37,130,1.8,679.0,4,Chlorophyta
19810908,08-Sep-81,yes,1981,37,137,139.0,4170.0,4,Chlorophyta
19810908,08-Sep-81,yes,1981,37,139,7.0,2100.0,4,Chlorophyta
19810908,08-Sep-81,yes,1981,37,142,83.4,2502.0,4,Chlorophyta
19810908,08-Sep-81,yes,1981,37,146,166.8,23352.0,4,Chlorophyta
19810908,08-Sep-81,yes,1981,37,202,13.9,695.0,4,Chrysophyta
19810908,08-Sep-81,yes,1981,37,210,41.7,6255.0,4,Chrysophyta
19810908,08-Sep-81,yes,1981,37,301,1.8,1225.0,4,Bacillariophyta
19810908,08-Sep-81,yes,1981,37,304,48.7,8270.5,4,Bacillariophyta
19810908,08-Sep-81,yes,1981,37,310,610.0,610000.0,4,Bacillariophyta
19810908,08-Sep-81,yes,1981,37,312,19.3,9625.0,4,Bacillariophyta
19810908,08-Sep-81,yes,1981,37,318,12.3,19600.0,4,Bacillariophyta
19810908,08-Sep-81,yes,1981,37,331,5.3,11550.0,4,Bacillariophyta
19810908,08-Sep-81,yes,1981,37,601,1000.8,200160.0,4,Cryptophyta
19810908,08-Sep-81,yes,1981,37,602,17.5,43750.0,4,Cryptophyta
19810908,08-Sep-81,yes,1981,37,703,34.8,8896.0,4,Cyanophyta
19810908,08-Sep-81,yes,1981,37,704,1000.8,108086.4,4,Cyanophyta
19810908,08-Sep-81,yes,1981,37,710,111.2,22240.0,4,Cyanophyta
19810908,08-Sep-81,yes,1981,37,712,70.0,1680.0,4,Cyanophyta
19810908,08-Sep-81,yes,1981,37,714,3558.4,53376.0,4,Cyanophyta
19810908,08-Sep-81,yes,1981,37,715,0.2,2400.0,4,Cyanophyta
19810914,14-Sep-81,yes,1981,38,101,70.0,4760.0,4,Chlorophyta
19810914,14-Sep-81,yes,1981,38,103,13.9,417.0,4,Chlorophyta
19810914,14-Sep-81,yes,1981,38,104,34.8,1042.5,4,Chlorophyta
19810914,14-Sep-81,yes,1981,38,108,1.8,7000.0,4,Chlorophyta
19810914,14-Sep-81,yes,1981,38,109,5.3,5250.0,4,Chlorophyta
19810914,14-Sep-81,yes,1981,38,110,12.2,36600.0,4,Chlorophyta
19810914,14-Sep-81,yes,1981,38,116,7.0,4170.0,4,Chlorophyta
19810914,14-Sep-81,yes,1981,38,121,20.9,1563.8,4,Chlorophyta
19810914,14-Sep-81,yes,1981,38,122,90.4,6776.3,4,Chlorophyta
19810914,14-Sep-81,yes,1981,38,127,7.0,4900.0,4,Chlorophyta
19810914,14-Sep-81,yes,1981,38,129,1.8,607.3,4,Chlorophyta
19810914,14-Sep-81,yes,1981,38,130,8.7,3375.6,4,Chlorophyta
19810914,14-Sep-81,yes,1981,38,131,8.7,3375.6,4,Chlorophyta
19810914,14-Sep-81,yes,1981,38,137,250.2,7506.0,4,Chlorophyta
19810914,14-Sep-81,yes,1981,38,138,14.0,420.0,4,Chlorophyta
19810914,14-Sep-81,yes,1981,38,142,69.6,2088.0,4,Chlorophyta
19810914,14-Sep-81,yes,1981,38,143,27.8,834.0,4,Chlorophyta
19810914,14-Sep-81,yes,1981,38,146,173.8,24325.0,4,Chlorophyta
19810914,14-Sep-81,yes,1981,38,151,13.9,2085.0,4,Chlorophyta
19810914,14-Sep-81,yes,1981,38,152,1.8,859.3,4,Chlorophyta
19810914,14-Sep-81,yes,1981,38,210,48.7,7297.5,4,Chrysophyta
19810914,14-Sep-81,yes,1981,38,301,83.6,58520.0,4,Bacillariophyta
19810914,14-Sep-81,yes,1981,38,304,41.7,7089.0,4,Bacillariophyta
19810914,14-Sep-81,yes,1981,38,310,662.5,662500.0,4,Bacillariophyta
19810914,14-Sep-81,yes,1981,38,312,351.5,175750.0,4,Bacillariophyta
19810914,14-Sep-81,yes,1981,38,318,35.0,56000.0,4,Bacillariophyta
19810914,14-Sep-81,yes,1981,38,319,40.3,48300.0,4,Bacillariophyta
19810914,14-Sep-81,yes,1981,38,331,29.7,65340.0,4,Bacillariophyta
19810914,14-Sep-81,yes,1981,38,601,2502.0,500400.0,4,Cryptophyta
19810914,14-Sep-81,yes,1981,38,602,224.7,561625.0,4,Cryptophyta
19810914,14-Sep-81,yes,1981,38,702,43.8,11200.0,4,Cyanophyta
19810914,14-Sep-81,yes,1981,38,703,96.3,24640.0,4,Cyanophyta
19810914,14-Sep-81,yes,1981,38,704,1973.8,213165.0,4,Cyanophyta
19810914,14-Sep-81,yes,1981,38,710,69.5,13900.0,4,Cyanophyta
19810914,14-Sep-81,yes,1981,38,714,1112.0,16680.0,4,Cyanophyta
19810914,14-Sep-81,yes,1981,38,715,0.3,4160.0,4,Cyanophyta
19810921,21-Sep-81,yes,1981,39,101,69.6,4732.8,4,Chlorophyta
19810921,21-Sep-81,yes,1981,39,103,7.0,208.5,4,Chlorophyta
19810921,21-Sep-81,yes,1981,39,104,41.7,1251.0,4,Chlorophyta
19810921,21-Sep-81,yes,1981,39,106,12.3,4900.0,4,Chlorophyta
19810921,21-Sep-81,yes,1981,39,109,1.8,1750.0,4,Chlorophyta
19810921,21-Sep-81,yes,1981,39,110,13.9,41700.0,4,Chlorophyta
19810921,21-Sep-81,yes,1981,39,121,34.8,2606.3,4,Chlorophyta
19810921,21-Sep-81,yes,1981,39,122,201.6,15116.3,4,Chlorophyta
19810921,21-Sep-81,yes,1981,39,123,7.0,521.3,4,Chlorophyta
19810921,21-Sep-81,yes,1981,39,129,1.8,607.3,4,Chlorophyta
19810921,21-Sep-81,yes,1981,39,137,250.2,7506.0,4,Chlorophyta
19810921,21-Sep-81,yes,1981,39,139,7.0,2100.0,4,Chlorophyta
19810921,21-Sep-81,yes,1981,39,140,7.0,210.0,4,Chlorophyta
19810921,21-Sep-81,yes,1981,39,142,83.4,2502.0,4,Chlorophyta
19810921,21-Sep-81,yes,1981,39,143,7.0,210.0,4,Chlorophyta
19810921,21-Sep-81,yes,1981,39,146,111.2,15568.0,4,Chlorophyta
19810921,21-Sep-81,yes,1981,39,152,1.8,859.3,4,Chlorophyta
19810921,21-Sep-81,yes,1981,39,202,7.0,347.5,4,Chrysophyta
19810921,21-Sep-81,yes,1981,39,210,27.8,4170.0,4,Chrysophyta
19810921,21-Sep-81,yes,1981,39,301,64.8,45325.0,4,Bacillariophyta
19810921,21-Sep-81,yes,1981,39,304,264.1,44897.0,4,Bacillariophyta
19810921,21-Sep-81,yes,1981,39,305,34.8,12162.5,4,Bacillariophyta
19810921,21-Sep-81,yes,1981,39,310,369.3,369250.0,4,Bacillariophyta
19810921,21-Sep-81,yes,1981,39,312,207.0,103475.0,4,Bacillariophyta
19810921,21-Sep-81,yes,1981,39,318,205.6,328960.0,4,Bacillariophyta
19810921,21-Sep-81,yes,1981,39,319,31.5,37800.0,4,Bacillariophyta
19810921,21-Sep-81,yes,1981,39,331,45.5,100100.0,4,Bacillariophyta
19810921,21-Sep-81,yes,1981,39,332,3.5,5250.0,4,Bacillariophyta
19810921,21-Sep-81,yes,1981,39,501,1.8,131250.0,4,Pyrrhophyta
19810921,21-Sep-81,yes,1981,39,601,660.3,132050.0,4,Cryptophyta
19810921,21-Sep-81,yes,1981,39,602,131.3,328125.0,4,Cryptophyta
19810921,21-Sep-81,yes,1981,39,703,122.5,31360.0,4,Cyanophyta
19810921,21-Sep-81,yes,1981,39,704,2272.7,245446.2,4,Cyanophyta
19810921,21-Sep-81,yes,1981,39,709,8.7,17400.0,4,Cyanophyta
19810921,21-Sep-81,yes,1981,39,710,83.4,16680.0,4,Cyanophyta
19810921,21-Sep-81,yes,1981,39,712,695.0,16680.0,4,Cyanophyta
19810921,21-Sep-81,yes,1981,39,714,722.8,10842.0,4,Cyanophyta
19810921,21-Sep-81,yes,1981,39,715,0.2,3520.0,4,Cyanophyta
19810929,29-Sep-81,yes,1981,40,101,126.0,8568.0,4,Chlorophyta
19810929,29-Sep-81,yes,1981,40,106,5.3,2100.0,4,Chlorophyta
19810929,29-Sep-81,yes,1981,40,110,1.8,5250.0,4,Chlorophyta
19810929,29-Sep-81,yes,1981,40,121,55.6,4170.0,4,Chlorophyta
19810929,29-Sep-81,yes,1981,40,122,34.8,2606.3,4,Chlorophyta
19810929,29-Sep-81,yes,1981,40,127,20.9,14595.0,4,Chlorophyta
19810929,29-Sep-81,yes,1981,40,130,1.8,679.0,4,Chlorophyta
19810929,29-Sep-81,yes,1981,40,131,1.8,679.0,4,Chlorophyta
19810929,29-Sep-81,yes,1981,40,137,180.7,5421.0,4,Chlorophyta
19810929,29-Sep-81,yes,1981,40,142,34.8,1042.5,4,Chlorophyta
19810929,29-Sep-81,yes,1981,40,143,55.6,1668.0,4,Chlorophyta
19810929,29-Sep-81,yes,1981,40,146,97.3,13622.0,4,Chlorophyta
19810929,29-Sep-81,yes,1981,40,150,7.0,139000.0,4,Chlorophyta
19810929,29-Sep-81,yes,1981,40,210,7.0,1042.5,4,Chrysophyta
19810929,29-Sep-81,yes,1981,40,301,98.0,68600.0,4,Bacillariophyta
19810929,29-Sep-81,yes,1981,40,302,69.5,13900.0,4,Bacillariophyta
19810929,29-Sep-81,yes,1981,40,304,583.8,99246.0,4,Bacillariophyta
19810929,29-Sep-81,yes,1981,40,305,7.0,2432.5,4,Bacillariophyta
19810929,29-Sep-81,yes,1981,40,310,866.3,866250.0,4,Bacillariophyta
19810929,29-Sep-81,yes,1981,40,312,283.3,141625.0,4,Bacillariophyta
19810929,29-Sep-81,yes,1981,40,314,111.2,111200.0,4,Bacillariophyta
19810929,29-Sep-81,yes,1981,40,318,68.3,109200.0,4,Bacillariophyta
19810929,29-Sep-81,yes,1981,40,331,94.5,207900.0,4,Bacillariophyta
19810929,29-Sep-81,yes,1981,40,332,1.8,2625.0,4,Bacillariophyta
19810929,29-Sep-81,yes,1981,40,501,7.0,521250.0,4,Pyrrhophyta
19810929,29-Sep-81,yes,1981,40,601,437.9,87570.0,4,Cryptophyta
19810929,29-Sep-81,yes,1981,40,602,64.8,161875.0,4,Cryptophyta
19810929,29-Sep-81,yes,1981,40,703,38.5,9856.0,4,Cyanophyta
19810929,29-Sep-81,yes,1981,40,704,194.6,21016.8,4,Cyanophyta
19810929,29-Sep-81,yes,1981,40,710,41.7,8340.0,4,Cyanophyta
19810929,29-Sep-81,yes,1981,40,712,278.0,6672.0,4,Cyanophyta
19810929,29-Sep-81,yes,1981,40,714,278.0,4170.0,4,Cyanophyta
19810929,29-Sep-81,yes,1981,40,715,0.3,4480.0,4,Cyanophyta
19811005,05-Oct-81,yes,1981,41,101,14.0,952.0,4,Chlorophyta
19811005,05-Oct-81,yes,1981,41,103,20.9,625.5,4,Chlorophyta
19811005,05-Oct-81,yes,1981,41,104,20.9,625.5,4,Chlorophyta
19811005,05-Oct-81,yes,1981,41,106,7.0,2780.0,4,Chlorophyta
19811005,05-Oct-81,yes,1981,41,109,1.8,1750.0,4,Chlorophyta
19811005,05-Oct-81,yes,1981,41,110,7.0,20850.0,4,Chlorophyta
19811005,05-Oct-81,yes,1981,41,121,20.9,1563.8,4,Chlorophyta
19811005,05-Oct-81,yes,1981,41,122,62.6,4691.3,4,Chlorophyta
19811005,05-Oct-81,yes,1981,41,127,5.3,3675.0,4,Chlorophyta
19811005,05-Oct-81,yes,1981,41,130,1.8,679.0,4,Chlorophyta
19811005,05-Oct-81,yes,1981,41,131,1.8,679.0,4,Chlorophyta
19811005,05-Oct-81,yes,1981,41,137,333.6,10008.0,4,Chlorophyta
19811005,05-Oct-81,yes,1981,41,142,13.9,417.0,4,Chlorophyta
19811005,05-Oct-81,yes,1981,41,143,69.5,2085.0,4,Chlorophyta
19811005,05-Oct-81,yes,1981,41,146,83.4,11676.0,4,Chlorophyta
19811005,05-Oct-81,yes,1981,41,152,7.0,3412.5,4,Chlorophyta
19811005,05-Oct-81,yes,1981,41,202,7.0,347.5,4,Chrysophyta
19811005,05-Oct-81,yes,1981,41,210,27.8,4170.0,4,Chrysophyta
19811005,05-Oct-81,yes,1981,41,301,231.8,162225.0,4,Bacillariophyta
19811005,05-Oct-81,yes,1981,41,304,111.2,18904.0,4,Bacillariophyta
19811005,05-Oct-81,yes,1981,41,310,364.0,364000.0,4,Bacillariophyta
19811005,05-Oct-81,yes,1981,41,312,7.0,3500.0,4,Bacillariophyta
19811005,05-Oct-81,yes,1981,41,318,17.5,28000.0,4,Bacillariophyta
19811005,05-Oct-81,yes,1981,41,319,1.8,2100.0,4,Bacillariophyta
19811005,05-Oct-81,yes,1981,41,331,71.8,157850.0,4,Bacillariophyta
19811005,05-Oct-81,yes,1981,41,332,5.3,7875.0,4,Bacillariophyta
19811005,05-Oct-81,yes,1981,41,601,507.4,101470.0,4,Cryptophyta
19811005,05-Oct-81,yes,1981,41,602,70.0,175000.0,4,Cryptophyta
19811005,05-Oct-81,yes,1981,41,703,70.0,17920.0,4,Cyanophyta
19811005,05-Oct-81,yes,1981,41,704,444.8,48038.4,4,Cyanophyta
19811005,05-Oct-81,yes,1981,41,710,62.6,12510.0,4,Cyanophyta
19811005,05-Oct-81,yes,1981,41,712,695.0,16680.0,4,Cyanophyta
19811005,05-Oct-81,yes,1981,41,715,0.2,3200.0,4,Cyanophyta
19811012,12-Oct-81,yes,1981,42,108,7.0,27800.0,4,Chlorophyta
19811012,12-Oct-81,yes,1981,42,109,3.5,3500.0,4,Chlorophyta
